Date,Id,comment_text,sentiment_rating
2017-09-22 13:18:34,151966444824649_1656720077682604,Ma7lkem jawkem ihbel rani nhebel ya a7la wa7da,1
2017-09-21 16:53:00,151966444824649_1655820834439195,Bon soir ye a7la chems,1
2017-09-21 3:07:48,151966444824649_1655029521184993,Inchallah 3amkom mabrouk ya a7la groupe,1
2017-09-19 4:11:12,151966444824649_1652792001408745,A7la matinale w a7la groupe machallah 3likom,1
2017-06-28 2:29:44,151966444824649_1564541233567156,A7la sbe7 la7la  chams,1
2017-06-25 2:09:33,151966444824649_1561178113903468,A7la radio nchalah 3idkoum mabrouk w snin dayma w brabi n7eb n3ayed 3la s7abi tarek w fawzi yasm3o fina fi Qatar w 7ob 7yeti ili far9rtna edenya souhir ben ahmed,1
2017-06-25 1:58:04,151966444824649_1561163997238213,"Inchallh 3id
Com mabrou  a7la chamousa",1
2017-06-19 14:51:38,151966444824649_1555335157821097,Ya3tikomalfsahha yea7lachammousa,1
2017-09-25 9:48:37,151966444824649_1658402840847661,"Bravo, j'adore",1
2017-09-23 8:07:36,151966444824649_1657486770939268,Bravo à toute l'équipe et bonne continuation,1
2017-09-23 8:10:52,151966444824649_1657486770939268,Bravo fm,1
2017-09-23 8:15:18,151966444824649_1657486770939268,bravo et bon continuation,1
2017-09-23 8:17:05,151966444824649_1657486770939268,Bravooooo affe,1
2017-09-23 8:24:15,151966444824649_1657486770939268,nhebaak Afef,1
2017-09-23 8:53:48,151966444824649_1657486770939268,Good job Afef,1
2017-09-23 9:44:43,151966444824649_1657486770939268,Bravo afef,1
2017-09-24 9:58:56,151966444824649_1658444930843452,"Très sympa l'ambiance et ton invitée, bravo et bonne continuation 😍✌️✌",1
2017-09-28 13:29:02,151966444824649_1662761197078492,Bravo aymen machallah 3lik Rabi m3aak,1
2017-09-26 17:53:00,151966444824649_1661113550576590,Bonne émission bravo imen bonne continuation,1
2017-09-25 3:00:52,151966444824649_1659315050756440,chamousa sbeh esoket,1
2017-09-27 16:11:26,151966444824649_1658747714146507,Amouna. Waw. ...,1
2017-09-24 8:09:26,151966444824649_1658554310832514,bravooo bon  départ :),1
2017-09-24 8:53:32,151966444824649_1658554310832514,bravo Affoufa rabbi maak enchallah,1
2017-09-24 10:41:38,151966444824649_1658554310832514,Bravo bon courage pour la suite,1
2017-09-24 11:21:20,151966444824649_1658554310832514,Bravo foufa tebarkallah 3alik,1
2017-09-29 19:28:46,151966444824649_1664337713587507,Bnsoir  Merci c'est super bien bravo Merci 👍👍👍👍👍👍👄👄👄👄👄💖💖💖🐬c'est radhia,1
2017-09-28 13:29:02,151966444824649_1662761197078492,Bravo aymen machallah 3lik Rabi m3aak,1
2017-09-26 17:53:00,151966444824649_1661113550576590,Bonne émission bravo imen bonne continuation,1
2017-09-25 3:00:52,151966444824649_1659315050756440,chamousa sbeh esoket,1
2017-09-27 16:11:26,151966444824649_1658747714146507,Amouna. Waw. ...,1
2017-09-24 8:09:26,151966444824649_1658554310832514,bravooo bon  départ :),1
2017-09-24 8:53:32,151966444824649_1658554310832514,bravo Affoufa rabbi maak enchallah,1
2017-09-24 10:41:38,151966444824649_1658554310832514,Bravo bon courage pour la suite,1
2017-09-24 11:21:20,151966444824649_1658554310832514,Bravo foufa tebarkallah 3alik,1
2018-01-02 18:30:39,151966444824649_1770390122982265,Bravoooo barcha jaw karim m6,1
2017-03-24 11:38:40,151966444824649_1460193504001930,Tbarka-allah alik ya ayda et bravo,1
2017-03-23 14:53:45,151966444824649_1459403684080912,A3tikem Saha rakem rouh Bleda bravo likom,1
2017-03-20 17:02:52,151966444824649_1455802164441064,bravooooooooooooooooooooooooooooooooo,1
2017-03-16 11:05:05,151966444824649_1452058064815474,Mahlekom bravo,1
2017-03-09 2:38:11,151966444824649_1444275632260384,Bonjour shem FM bravo,1
2017-03-08 2:36:24,151966444824649_1443073525713928,bonjour hamza  bonne journée pour toute l'équipe  je vous regarde par votre page bravos bravos pour votre émmission,1
2017-12-31 6:11:58,151966444824649_1767527276601883,Chamoussa bonne année 2018,1
2017-12-30 7:23:59,151966444824649_1766557843365493,Enchaaalaah kol 3am wentouma hayinn b10000 khirr chamousa kol,1
2017-09-27 15:25:10,151966444824649_1661201823901096,Min 7asan ila a7san... Mabrouk chamousaaaaa......,1
2017-09-19 14:42:52,151966444824649_1653438381344107,Bon courage chamoussa,1
2017-06-18 1:14:48,151966444824649_1553655747989038,Sabeh lwarad y'a chamousa💟💟,1
2017-06-13 16:26:07,151966444824649_1548706821817264,ya3tikom aleif sa7a   hal 8iba   chamousti ramadan karim lel koooooool,1
2017-03-18 1:30:42,151966444824649_1453579867996627,Sbe7 elfol ye a7la chamousa,1
2017-03-15 1:36:57,151966444824649_1450721688282445,صباح الخير لناس الكل صباح الخير لكل العاميلين مع شموسة,1
2017-03-15 1:39:23,151966444824649_1450721688282445,Bonjour Chamousti,1
2017-09-18 1:36:19,151966444824649_1651720394849239,Sbeh el ward ahla chamoussa,1
2017-09-17 1:32:30,151966444824649_1650729104948368,"sbe7 lfol nes lkol 😍💕
sbe7 lward équipe chamoussa fm😆
nchlh nharkom mezyeeeen kima wjouhkm lemnawra 💕",1
2018-01-02 3:17:36,151966444824649_1769799489707995,بوغلاب : يعطك الصحة ، و الله نعمل 66 كيف كيف نسمعك و نسمع فريق الماتينال الكل ..برافو ...هذا ما ننتظره من الاعلام .,1
2017-09-20 1:34:13,151966444824649_1653884781299467,احلى مجموعة لاحلى اذاعة,1
2017-09-20 1:34:21,151966444824649_1653884781299467,والله يا حمزة قهوة الصباح ما تتعدّى كان ما نسمع الماتينال بصوتك,1
2017-09-20 1:36:50,151966444824649_1653884781299467,صباح الفل الفريق الكل,1
2017-09-20 1:38:01,151966444824649_1653884781299467,حلو ياسر المباشر يا حمزة,1
2017-09-20 1:38:23,151966444824649_1653884781299467,إن شاء الله نهاركم زين,1
2017-09-20 1:39:10,151966444824649_1653884781299467,حلوةو باهية,1
2017-09-20 6:34:00,151966444824649_1654077721280173,صباحكم سعادة,1
2017-09-20 1:22:52,151966444824649_1653884781299467,شكرا كل نهار فرحتنا تزيد تكبر بالمتابعة متاعكم لينا وان شاء اللة نكونوا مونسينكم,1
2017-09-20 1:28:07,151966444824649_1653884781299467,صباح الورد و الفل,1
2017-09-20 1:28:36,151966444824649_1653884781299467,Sabeh ennour shams fm,1
2017-09-20 1:31:33,151966444824649_1653884781299467,صباح الخير على وجوه الخير,1
2017-09-18 1:38:58,151966444824649_1651720394849239,محلاكم نبو زينكم,1
2017-09-18 1:40:07,151966444824649_1651720394849239,احسن اذاعة,1
2017-09-18 2:08:59,151966444824649_1651720394849239,محلاكم,1
2017-06-28 3:09:20,151966444824649_1564541233567156,صباح الخير يا احلى اذاعة,1
2018-01-02 13:17:06,151966444824649_1770269726327638,shammousa ya ghaliya <3,1
2017-09-25 12:13:18,151966444824649_1659783977376214,Ahla a7la shamousa,1
2017-09-22 12:19:56,151966444824649_1656650471022898,J'adore afoufa mar7ba bik fi shames fm,1
2017-05-27 6:26:13,151966444824649_1503938772960736,Romdhankom mabrouk #Shammousa :) :),1
2017-03-22 3:32:44,151966444824649_1457864887568125,bnjr shamousa w rabi ya3tik matetmana   a7na min generation jdida  c'est bien anek  net3almou 7ajet  jdida 3ala tunis   ma7leha tunis [[STICKER]],1
2018-01-02 13:21:40,151966444824649_1770269726327638,Shems fm E7le jew.,1
2017-03-11 3:07:25,151966444824649_1446409868713627,Sabeh el fol ya Shemouset el ness el kol,1
2017-03-09 2:38:11,151966444824649_1444275632260384,Bonjour shem FM bravo,1
2018-01-01 14:39:27,151966444824649_1769263876428223,3ib alikom chams fm normalement trab7o l3bed nchofaha t7yel et n3ref fech nkoul deja sms 89...... dekal barcha flous deja ki nkolou 1 janv nrabho dar donc seka et mouch ksais ch3ben,1
2017-12-31 6:11:58,151966444824649_1767527276601883,Chamoussa bonne année 2018,1
2017-12-30 7:23:59,151966444824649_1766557843365493,Enchaaalaah kol 3am wentouma hayinn b10000 khirr chamousa kol,1
2017-12-30 2:15:10,151966444824649_1766324850055459,se7 il fol yè chammousit lkol!😍😘,1
2017-03-20 3:22:27,151966444824649_1455685997786014,من أحلى البرامج وهي تحيء فن وتراث تونس العتيق...دائما أتابع وخاصة كل إربعاء مع الساعة الحادي عشر موعد قار مع العندليب الأسمر رحمه الله...برافو شمس أف أم,1
2017-03-10 11:34:21,151966444824649_1445816355439645,عسلامة يا أحلا شلة ويا أحلا شمس ‏FM,1
